video_id,comment,comment_date
GL1JdIeoo4A,Hope those thinking of dealing drugs in SG watch this and think twice. 100% support SG's tough drug laws.,2023-08-01T06:34:13Z
GL1JdIeoo4A,Singapore's drug laws are tough!!!!   It's one of the safest countries in the world when it comes to drugs and violence!,2023-07-31T11:59:01Z
GL1JdIeoo4A,Don't deal drugs!!!  Look at the West!!!,2023-07-31T11:57:16Z
GL1JdIeoo4A,Go Singapore,2023-07-31T10:58:52Z
GL1JdIeoo4A,I'm for the death penalty. Have no fear my brother and sisters if you do no evil.,2023-07-30T20:37:20Z
GL1JdIeoo4A,Wait why did the 69 IQ man travel alone? He should be supervised at all time no matter the reason to prevent situations like this,2023-07-29T15:30:17Z
GL1JdIeoo4A,Lol 😂😂😂,2023-07-29T08:05:31Z
GL1JdIeoo4A,"Whilst I feel sorry for the family of the executed woman, I totally disagree that execution is not a deterrent to the illegal drugs problem. Let's remove emotions or sentiments and face the reality of the situation. What more could be more than a deterrent knowing that if you get caught trafficking illegal drugs in countries like Singapore, Malaysia or Thailand, you are very likely to get executed. The message is simple, DON'T GET INVOLVED IN ILLEGAL DRUGS TRAFFICKING!!!! This is the message human rights groups should be passing onto would be drug traffickers, instead of talking about human rights which frankly the Government's of such countries where executions take place, are not interested in hearing these human rights advocates. The law in these countries that have zero tolerance for drug trafficking",2023-07-29T06:57:17Z
GL1JdIeoo4A,"This is all Load of BS ... How many people are given death penalty for drug trafficking? less than 10 in 10 years..? How many people are being killed on road by drug affected drivers? And no oe s got a problem with that? Its not the law whch has problem..Its the person who knowingly take risk by trafficking drugs , prepare to damage so many lives ... They need ot be changed..I am with strict law.. as long as the person is proven guilty ..",2023-07-29T02:11:06Z
GL1JdIeoo4A,Blessed to be Singaporean. Simple rule. Stay away from drug. What's so difficult?,2023-07-29T01:18:25Z
GL1JdIeoo4A,"These women's organisations are funded by drug lords to make makes drugs legal here...

These womens are funded in $$$$$$$$ to make drugs legal here",2023-07-28T22:20:53Z
GL1JdIeoo4A,This video is sponsored by mafia,2023-07-28T22:15:56Z
GL1JdIeoo4A,"Every country should be doing this. Not just Singapore. I have nothing but respect for countries that have harsh punishment for drugs, rape, and murder. If you want live just don't do drugs.",2023-07-28T15:49:33Z
GL1JdIeoo4A,"I am Singaporean and I stay by our country laws on drug trafficking . If we go soft, our society will be destroyed.

I believe Qatar too has very harsh penalties for trafficking in drugs.",2023-07-28T10:18:42Z
GL1JdIeoo4A,If you can’t accept the punishment then maybe don’t do that crime.,2023-07-28T08:00:50Z
GL1JdIeoo4A,Death penalty is required.  Congratulations Singapore govt 🎉🎉,2023-07-28T06:59:33Z
GL1JdIeoo4A,Totally agree with Mr former prime minister,2023-07-28T04:38:37Z
GL1JdIeoo4A,"You pay for the crimes you chooses,",2023-07-28T04:22:32Z
GL1JdIeoo4A,It cost alot$ it is easy to kill them,2023-07-27T12:47:02Z
GL1JdIeoo4A,I see You SATAN.,2023-07-26T08:07:26Z
GL1JdIeoo4A,"I'm Singaporean, the rules are clear and yet they want to traffic drugs so they pay the price, if I tell you that this is poison and you eat it so who's to blame, watch what happen in Kensington Philadelphia and see what drugs do to people there",2023-07-26T05:07:51Z
GL1JdIeoo4A,"Go Singapore, keep doing what your doing.",2023-07-25T19:26:59Z
GL1JdIeoo4A,"They'll hang you for marijuana, yet alcohol is perfectly okay: the only drug that actually makes us violent, and causes millions of deaths around the world every year. Pretty hypocritically",2023-07-25T15:29:54Z
GL1JdIeoo4A,"I am jealous of singapore's strict laws. I can jog at night in clean safe streets. If I tried that in London I would not see the sunrise in one piece because the government has lost control of crime, filth and violence.",2023-07-25T12:03:20Z
GL1JdIeoo4A,drugs and killing are all life  death sentences in singapore but prostitutions are legal 😅,2023-07-24T19:12:50Z
GL1JdIeoo4A,"Well sorry to whoever say singapore is safe it not fully safe, I was victim of bullying while walking in middle of night after movie.
I would say singapore is good of hiding all nonsense and project only good face or safe face if you go really deep around hdb area then tell us how safe is singapore is.the only safe place in singapore is orchard Rd and mbs area why is safe because of tourism making money place so the have to keep it safe 😉",2023-07-24T15:02:51Z
GL1JdIeoo4A,I live in Australia. It's horrible here. Australia has a major drug problem and it's one of the reasons why there is so much crime violence anti social behaviour mental illness and homelessness here in Australia.,2023-07-24T11:37:30Z
GL1JdIeoo4A,"I feel their grief of losing a loved family member. The families called their family member a sick man, that he was addicted to drugs but where did these drugs come from?

Despite harsh laws, he became addicted, became a drug mule and harmed the lives of others. Wouldn’t they have wished that these harsh penalties were enforced further on illicit drug trade and their family member wouldn’t have been exposed to drugs and they would have spared from the grief instead of blaming the government that they were merciless?

It’s a cycle. If you want others to be spared from the same grief you feel, support stiffer penalties instead.",2023-07-24T05:11:14Z
GL1JdIeoo4A,"I love SINGAPORE.  I hope they don't change.  If anything, make it even tougher.",2023-07-22T22:57:33Z
GL1JdIeoo4A,"talking about IQ and where do we draw the line, but they have no problem drawing an arbitrary line at 15 grams, why not 16 grams or 14 grams?",2023-07-22T22:21:08Z
GL1JdIeoo4A,"I agree with th death penalty for drug offenses.  If you chose traffic drugs knowing full well the penalties involved, you have to pay the price.",2023-07-22T21:33:04Z
GL1JdIeoo4A,Strongly agree with the strict law. Death penalty is the best for drugs traffickers. Its up to individual to proof his/her innocent. Drugs can kills many people if abuse. Not only that its a social problems too. Traffickers will be violent and control territories just to sustain their bussiness and operation. Dont talk about human rights. Its bullshit. Many talks about human rights like real but never take care of their families rights. U know the law in Singapore very well and u dealt with it. That it,2023-07-22T12:42:35Z
GL1JdIeoo4A,nyenyenye malaysian 😂,2023-07-22T05:27:54Z
GL1JdIeoo4A,Death penalty means nothing to me as I do not commit any crime.,2023-07-21T01:50:16Z
GL1JdIeoo4A,Good job singapore 🎉,2023-07-20T14:23:48Z
GL1JdIeoo4A,No Mercy.,2023-07-20T11:28:32Z
GL1JdIeoo4A,It's simple look at the west & compare to Singapore!Punishment is Fair making people think twice before involving in drugs!,2023-07-20T07:32:45Z
GL1JdIeoo4A,😂😂😂,2023-07-20T05:32:45Z
GL1JdIeoo4A,"I've been to Singapore. Beautiful country and people. Y'all have peace, economic prosperity, and security. Yes, their are problems like any other country. Y'all got no excuse to be selling drugs. But, at that same time I don't feel people should get the death penalty for trafficking. Especially, when their are worse crimes deserving of death. And these laws tend to target ethnic minorities too.",2023-07-20T03:39:01Z
GL1JdIeoo4A,Drug peddelers death panelty keptsingapur safest country,2023-07-20T00:02:18Z
GL1JdIeoo4A,I support zero drug tolerance. Period.,2023-07-19T13:43:48Z
GL1JdIeoo4A,"better not to engage in any illicit drugs, period!",2023-07-19T06:25:08Z
GL1JdIeoo4A,"She says there is no sympathy at all. She said there is no mercy at all. 

      Is she talking about her brother? He has no mercy on many people by destroying their life selling heroin to them.?",2023-07-18T13:11:35Z
GL1JdIeoo4A,More lives are lost due to Qatar's harsh labor policies than Singapore's drug problems. Al Jazeera should look into that.,2023-07-18T09:37:49Z
GL1JdIeoo4A,"Dont blame the law. Blame your failure to teach and guide them from such selfish acts in the first place. They are murderers of other people and families. The Law is there to protect innocent people. These who carry drugs and sell to others, are the root of the problem.",2023-07-17T23:15:22Z
GL1JdIeoo4A,Death penalty’s we need that in the Philippines that why Singapore is become a popular and progress if don’t strick what will happen to your country,2023-07-15T15:20:03Z
GL1JdIeoo4A,"I'm all for the capital punishment, say what you will. Abolish the death penalty for drug traffickers, Then what? We become like the filth that is America? No thank you.",2023-07-15T15:05:34Z
GL1JdIeoo4A,"After reading the comments, its funny how many people support zero tolerance of singapore against drugs but there goes foreigners bashing Duterte on his during his time. How ironic. Is it because its Singapore?",2023-07-15T13:04:17Z
GL1JdIeoo4A,"its funny how the family are aware their relatives DO DRUGS, SELL DRUGS, etc. but they think of them as oh-so holy. How about those who use the drugs they sell? Don't they have families as well? You only think of yourselves as the VICTIMS, but don't really see the REAL VICTIMS.
You have been blessed with too much peace, I think. But being strict, following the rules and such is something a nation should have. All of them are already adults. They aren't children anymore.
Ban this in the future and you'll regret your decision, I assure you. You'll be a happy den for drug groups.",2023-07-15T13:01:09Z
GL1JdIeoo4A,"It's hard in one way and good in the other, there is no other way to keep ur young community away from drugs, I'm from Sri Lanka and we have the most simple law for drugs based crimes and yes people get arrested and put in to prison for years. actually this doesn't help the community at all, coz they who convicted the crime comes out from prison with more habits and connections, this makes more crime and more and more young people to follow them. Thank your SG gov, coz they know this and they want this to stop.. and I feel no sympathy over the punished people, coz they wanted this, they wanted not only to kill them self with drugs but also to kill others, but there are cases who got caught without knowing that they were used to bring drugs, for these kind of cases, the gov needs more consideration need to free them after finding the real dealers...",2023-07-15T08:41:35Z
GL1JdIeoo4A,"I wish my own country would be so strict. Perhaps, we could bring these individuals to Philadelphia or Portland or San Fran and expose them to the consequences of illegal drugs. And even that doesn't show the profound  effect on the families.",2023-07-15T06:50:57Z
GL1JdIeoo4A,"*Those who support the removal of the harsh drug laws wants to do drugs and traffic drugs freely for easy money that’s why they are against the law. If you don’t do drugs or traffic drugs, you won’t have any problems with the laws.*
*To the people of Singapore, don’t let these woke system change your mind. Look at America and the European countries, they are in flames. Their economy is plummeting, their social life is degrading and their everyday life is becoming harder and harder.* 
*DON’T LET THE WOKE SYSTEM GET TO YOU*",2023-07-14T19:24:07Z
GL1JdIeoo4A,"Great Singapore,,,",2023-07-14T15:23:47Z
GL1JdIeoo4A,It’s very simple don’t involve with any drug related activities and you safe. Just do that. If you know  what happen in other countries because of drug. You will support singapore law.,2023-07-14T13:57:09Z
GL1JdIeoo4A,Laws exist for the benefit of society.,2023-07-14T03:53:26Z
GL1JdIeoo4A,Singaporean people has the weirdest accent,2023-07-14T00:32:21Z
GL1JdIeoo4A,"If it would've been in Bangladesh we would have been so happy. 
We're really in need of this kind of law",2023-07-13T10:14:12Z
GL1JdIeoo4A,"US government should put their eyes on this and act immediately by the same way to end the cracklands across the country, especcialy in California.",2023-07-12T22:45:24Z
GL1JdIeoo4A,Fck shanmugam,2023-07-12T17:35:38Z
GL1JdIeoo4A,Thanks for posting,2023-07-12T10:39:13Z
GL1JdIeoo4A,"I commend the government of Singapore for their work against drugs. If every western government would really fight against drug trafficking, the whole world would be much better.",2023-07-11T00:44:22Z
GL1JdIeoo4A,I see all protesters very young and have not even seen drugs nor have known any drug addicts and totally not exposed to drug related lifestyle.,2023-07-11T00:24:41Z
GL1JdIeoo4A,ubat,2023-07-09T10:58:57Z
GL1JdIeoo4A,"No mercy. If they were not caught, they get rich while others will die.",2023-07-08T13:23:44Z
GL1JdIeoo4A,Jai Shri Ram!,2023-07-08T01:32:22Z
GL1JdIeoo4A,If want not to die from government..you  run away from drugs,2023-07-07T12:59:44Z
GL1JdIeoo4A,"Here in the Caribbean Island where I live, we do not have a zero tolerance on drugs (they think they do but they don't) and the drugs lords run rampant.",2023-07-07T10:41:05Z
GL1JdIeoo4A,don't traffick drugs then you motherfkers...,2023-07-07T09:53:51Z
GL1JdIeoo4A,Philippines: first time?,2023-07-07T05:21:45Z
GL1JdIeoo4A,"This is why I only carry hand bagage when I fly to Singapore, nobody can frame me with drug smuggling.",2023-07-06T19:58:24Z
GL1JdIeoo4A,"I support Spore tough law on drugs trafficking. this documentary is playing on the emotions of viewers. The death penalty is for drug trafficking,  not aimed at drug addicts. there are many drug rehab centers for drug addicts. This law is a strong deterrent to protect our nation from drugs. Look at the countries that are permissive to drugs, see the damages drugs did to their communities.
People are warned against drugs trafficking, yet they still choose to do it. This speak volume of their self-will. So if  they chose their own fate by knowingly defying the law & so hv to face the consequences. Nobody put them there except themselves.
Everyone will always claim innocent when caught with drugs. If such tough law still cannot stop them, nothing will.",2023-07-06T01:52:45Z
GL1JdIeoo4A,"The true, is Hard, only way for stop addiction, drugs dealers.. Drugs sinonimus of death.",2023-07-05T14:39:28Z
GL1JdIeoo4A,"For those who supports the death penalty on drug traffic (even for the 1st time offence or small amount), just imagine he/she is your own family member, do you still support? 
In fact, it can happen to any family. 
I think death penalty is fine for the second offence or serious case, but should give some sort of mercy for the 1st time offence.",2023-07-05T11:17:48Z
GL1JdIeoo4A,The communist terrorist duterte style.,2023-07-05T10:44:35Z
GL1JdIeoo4A,killing drug con. is apporiate.,2023-07-05T04:37:36Z
GL1JdIeoo4A,"This is Singapore act to prevent their own country from destructive effects of the drug. 
Can you imagine if this small country has the same zombies problem as  Kensington???  This country'll done.",2023-07-05T01:27:36Z
GL1JdIeoo4A,Great job Singapore. If you sell death you deserve death. America has been taken over by these lethal drugs,2023-07-04T14:00:51Z
GL1JdIeoo4A,"Most governments are operating in tangent with drug cartels or with government agencies and dangerous gangs. We saw this with the Clinton's in Mena, Arkansas. Common in South America. is the Singapore gov drug traffickers as well? And gaslighting their citizens.",2023-07-04T13:25:34Z
GL1JdIeoo4A,"I wish we could do this in the United States, drugs have decimated entire neighborhoods in the United States. People have the impression the law is soft, so they are not worried about the law.",2023-07-04T12:39:16Z
GL1JdIeoo4A,"One death is too kind; because you are killing that family every day for years, and years, snd years, when the daughter or the son is an addict.

- Lee Kuan Yew",2023-07-03T22:57:04Z
GL1JdIeoo4A,If the people are mad about their relatives dying maybe they should take up arms against the drug manufactures not the government who is clearly wise and has the nations best interest in mind.,2023-07-03T22:32:01Z
GL1JdIeoo4A,try this in Saudi under muslim law ... you will be headless...,2023-07-03T15:14:30Z
GL1JdIeoo4A,"Singapore! Whatever you do, please dont bow down to the emotional crowd that want to liberalise these laws. It will make your country as bad as most of the modern world that has done so already. You are doing the right thing! Protect the great country you have!",2023-07-03T05:21:01Z
GL1JdIeoo4A,"Well done Singapore! The world looks at you with envy. Many countries in the world, even western countries and anglosphere countries have major problems with drugs due to their soft approach to crime and its consequences. Amazing country and a model for the rest of the world to follow!",2023-07-03T05:17:05Z
GL1JdIeoo4A,"oh I didnt know this about singapur, I wanted to go for tourism there but seeing this changed my mind, the reason is that I know some stories about some airport staff putting drugs in your luggage, so yeah, this is really scary",2023-07-03T02:46:56Z
GL1JdIeoo4A,"I don't condone execution but I must admit in some cases its necessary. How many people die or suffer from because of drugs? If nothing is done, that's a green light for those involved. But perhaps this should apply to big players.",2023-06-29T20:05:39Z
GL1JdIeoo4A,"It might seems inhumane but to think again about what drug can do to destroy many family , I would still agree with Singapore law",2023-06-29T08:25:07Z
GL1JdIeoo4A,"Kudos to Singapore to enforce such law . I am not being sceptical but I have seen lots of cases where a drug addict keep going in and out from the rehabilitation centre . They might say that they want to change and what not but the next thing that you know , they’re back at using that substance .",2023-06-29T08:24:01Z
GL1JdIeoo4A,Singapore in a way is like an utopian city as compared to other cities in the world. Everyone or most follows the rules and regulations every lives safe. If you work hard and have the right attitude to work and is a local you will have a fairly comfortable life. Everyone has to pull their weight here.,2023-06-29T03:40:11Z
GL1JdIeoo4A,"The government’s stance on drugs is often influenced by political and social factors, it was never really for the benefit of its citizens. While some drugs can be harmful and addictive, others are less so. The government’s approach to drug policy has been criticized for being overly punitive and ineffective",2023-06-27T23:15:50Z
GL1JdIeoo4A,I hope anyone who supports this also supports the death penalty for alcohol. Because that causes infinetly more harm than something like Marijuana.,2023-06-26T16:24:31Z
GL1JdIeoo4A,Singapore sad story videos,2023-06-25T12:09:38Z
GL1JdIeoo4A,This law is a positieve aspect for citizens,2023-06-25T10:16:40Z
GL1JdIeoo4A,Know the consequences and still dare to traffic? Then when you face the death penalty now want to make noise? Wake up please. M Ravi? Good lawyer but his character and credibility is in question... as always,2023-06-24T15:18:13Z
GL1JdIeoo4A,I’m proud that Singapore takes a firm stand against drug abuse and drug trafficking.  Look at how people’s lives are destroyed when drugs are legalised.,2023-06-24T13:48:09Z
GL1JdIeoo4A,"I witnessed so many innocent lives being ruined after drug addiction half a century ago, so harsh punishment is a must to deter those drug pushers.",2023-06-23T18:33:37Z
GL1JdIeoo4A,"God and Jesus take mercy on his children. The last shall be first, and the first last in the Kingdom of Heaven.",2023-06-23T17:59:48Z
GL1JdIeoo4A,"The Indian girl talk about chop off hands on 24.43…she think we’re in Muslim country. Wake up girl, the law is to protect us, just stay away from it you will be fine.",2023-06-23T12:24:53Z
GL1JdIeoo4A,"Look at Kensington Ave, Philadelphia if you want to see the real damage of drugs to humans and what happens if the government turn a blind eye.",2023-06-23T06:36:14Z
GL1JdIeoo4A,"I have zero remorse nor empathy to those got hanged and their families. From the moment they decide to make money at the expense of other’s families, they are doomed to receive the capital punishment, either now or at the day of judgment.",2023-06-23T03:36:00Z
GL1JdIeoo4A,"It’s basically a single choice problem, either your brothers and sisters’ lives, or those of drug dealers.",2023-06-23T03:31:08Z
GL1JdIeoo4A,"As a Brit who lived in Singapore, and see the problems in America and to a lesser extent the UK, I believe SIngapore must hold on to its zero tolerance policy. A relaxation would result in more drug mules and cases. The real problem is that any change in the strict rules will be exploited. Gangs often deploy underaged or disabled persons in other countries. If you set an IQ cutoff, the mules will intentionally fail IQ tests... The war is not necessarily on the convicted individual but the system that drug gangs try to create. Stifling easy recruitment is crucial. It is a shame there's no way to easily trace the head of the snake.. At least let the drug gangs think that.",2023-06-22T07:56:08Z
GL1JdIeoo4A,"The young, westernized people of singapore will ruin singapore. Watch them vote in the drugs and other riff raffs. And frankly, they deserve it when it actually happens. Lee kwan yuw will look at that singapore and think ""happened as I thought it would""",2023-06-22T01:19:32Z
GL1JdIeoo4A,So a bunch of drug addicts or drugs traffickers are mad that they got the death penalty for not following the law 😂 Meanwhile in my country USA we are getting killed by drugs and drug traffickers,2023-06-21T15:43:29Z
GL1JdIeoo4A,"Do you kill people for selling alcohol? It is an extremely dangerous and addictive drug that does massive personal and societal harm! If a half kilo of cannabis deserves the death penalty, perhaps a gallon of alcohol should too! Most drug users can still be productive members of society, if addiction is a big problem somewhere, you need to look at the causes- in many respects Singapore seems to be good at this with progressive social housing policies, good public transit and plenty of amenities, if people are happy and poverty is low, you naturally see lower rates of problematic drug use- you shouldn't need to kill traffickers, besides- no matter what anyone says mistakes can be made and innocent people can be killed. I don't think drugs should be illegal at all and as long as alcohol is legal, it is a assive hypocrisy!",2023-06-19T07:28:32Z
GL1JdIeoo4A,"pretty surprised at Malaysia being more progressive on this issue, what with the moratorium on the death penalty...",2023-06-17T23:15:20Z
GL1JdIeoo4A,"A person who has become addict to harsh drugs willing to do anything so they able to feed their habits. Killing, stealing, etc. Good for Singapore government who put a stop from drugs ruin it's pp.",2023-06-17T14:14:30Z
GL1JdIeoo4A,Singapore must be imitated by all countries if they care about their people. These executed men and women knew all the penalties and they chose it. They're the ones who executed themselves.,2023-06-17T07:10:01Z
GL1JdIeoo4A,"I am a Singaporean. Singapore is a small place and you can’t easily grow or make drugs. They all come from outside my country. I do not see why my Government should spare people who bring in and sell poison to others. Growing up in Singapore, my kids growing up, none of us has ever had anyone trying to sell us drugs. I walk around in many other country and I see people sell or smoke drugs on the street for the first time. If I have to pull the lever myself I will volunteer to keep my society free from drugs.",2023-06-17T05:28:49Z
GL1JdIeoo4A,Good riddance. 64 years old still don’t know how to think. The family still say until he not wrong. Ridiculous.,2023-06-17T04:59:53Z
GL1JdIeoo4A,"Examples for world that
Small state that they called country
Can get big
Attention from world about drug
If Colombia
For sure bye bye all Singapore administered team",2023-06-16T23:05:21Z
GL1JdIeoo4A,What if that drug which was carried by the trafficker destroyed your own child who once had a wonderful life. Would you then agree for death penalty? Think of the greater harm.,2023-06-16T09:44:35Z
GL1JdIeoo4A,Based south east asia cope westerners,2023-06-16T08:01:20Z
GL1JdIeoo4A,"Just follow the rules and everything will be fine. Life choices, there are always consequences. This is why Singapore is safe for family with children.",2023-06-16T05:08:28Z
GL1JdIeoo4A,"Authoritarian, dictatorship, nanny state government who does not believe in personal freedom and human rights. Im from singapore  and would never ever support such laws.",2023-06-16T04:24:42Z
GL1JdIeoo4A,drugs especially alcohol and heroin -legal and illegal -are taken by humans because people need them.,2023-06-16T03:32:43Z
GL1JdIeoo4A,"I am Malaysian and I am starting to worry with the removal of mandatory death penalty for drug trafficking that has been tabled in recent Parliment seating. There would be news (averagely 1 - 2 weeks) on accident(s) / hit and run / road rage are caused by drivers or motorist high on drugs in Malaysia. Now even talks on legalising cannabis in Malaysia. 
Just look at USA, alot of its cities are like ""Walking Dead"" movie set but with drug addicts camping or laying on streets like LA.",2023-06-16T03:20:17Z
GL1JdIeoo4A,Just don’t break the law,2023-06-16T01:16:58Z
GL1JdIeoo4A,Seems like Aljazeera is getting opposite effect of what it wanted. Most comments here support Singapore strict drug laws. Foreigners and locals alike.,2023-06-15T23:10:20Z
GL1JdIeoo4A,"If you want to take down such laws , that means that you have the intentions to be a drug trafficker ,  if someone commit a crime when he's fully aware of the consequences than he's responsible for his own action .. regardless if death penalty should exist or no",2023-06-15T18:30:57Z
GL1JdIeoo4A,"Executions are done for a purpose. It is to deter crimes that can destroy our tiny nation. Drugs are a sure way to erode away a nation's wealth, health & culture. Look at the homeless in the US. It's largely drugs related.",2023-06-15T18:11:18Z
GL1JdIeoo4A,Me Singaporean. I fully support my Gov't on drug laws for the greater good.,2023-06-15T12:22:11Z
GL1JdIeoo4A,No dont change. Drug is infectious diseases,2023-06-15T09:04:25Z
GL1JdIeoo4A,"For those who protest against such laws, just go and look at the poor devasted families whose lives have been destroyed by drugs supplied by drug traffickers.  Everyone knows Singapore's tough stance on drugs and drug trafficking. These traffickers know too but yet have chosen to take the risk to commit such unforgiveable crimes, and so they have to be prepared to face the consequence. 

I fully support our government tough stance on drugs. Thank you for protecting us!!!",2023-06-15T08:56:38Z
GL1JdIeoo4A,"Draconian, kangaroo courts.",2023-06-15T03:05:19Z
GL1JdIeoo4A,Don’t do the crime if you can’t do the time.   They are literally drug trafficking to make your country bad.   Drug use is no joke especially if you have a love one on drugs.,2023-06-15T01:26:29Z
GL1JdIeoo4A,"These protesters should go to interview some druggies and police officers. 
They will find how drug ruined these drug heads and how many officers lost their lives during wars with drug dealers.
This is hypocrisy for criminals",2023-06-14T21:21:21Z
GL1JdIeoo4A,I think the entire world should adopt this law. You will see how unpopular Drug consumption would be.,2023-06-14T19:09:41Z
GL1JdIeoo4A,Singapore's zero tolerance on drugs is a lesson for other countries as well.,2023-06-14T02:53:03Z
GL1JdIeoo4A,I'm Singaporean. I'm hardly supportive of my government but this is one of the rare few that I'm highly supportive on. It has kept my country safe for the past 58 years. I hope this law is permanently written into the constitution that will never change.,2023-06-14T01:43:03Z
GL1JdIeoo4A,Drugs no longer destroy live .responsible addicts,2023-06-14T01:11:00Z
GL1JdIeoo4A,"I am so sad, uncle Bruce featured in isis news channel.",2023-06-14T00:08:34Z
GL1JdIeoo4A,"That's good, otherwise alot more people would die because of these rats.",2023-06-13T21:29:18Z
GL1JdIeoo4A,"Singaporean here.
Even with the mandatory death penalty law for drug trafficker in place, Malaysia drug traffickers continue to expand their services during and post-covid in SG. I really can't imagine what Singapore will turn into if death penalty law gets abolished.",2023-06-13T17:44:19Z
GL1JdIeoo4A,I think it is these strict laws that have kept Singapore from being contaminated with drugs. I would like to thank the government.,2023-06-13T12:19:51Z
GL1JdIeoo4A,"I don’t feel any sympathy for them 👎🏽

These people destroy dozens of generations and families, forcing people to sell everything they own just to get their hands on what they addicted then living in the streets becoming a crackhead then forced into prostitution.",2023-06-13T03:55:49Z
GL1JdIeoo4A,I’m from China and we also have a zero tolerance drug policy. We saw how our country was torn apart by opium that the British forcefully traded into our country. It literally ended the last dynasty of the Chinese Empire. The zero tolerance policy kills less than drug wars and overdoses.,2023-06-13T02:24:55Z
GL1JdIeoo4A,"Only thing I'll say is, take marijuana completely off the list if it's there. Other drugs I could could give 2 shts about what they do to those offenders.",2023-06-12T21:14:00Z
GL1JdIeoo4A,Good job Singapore .. I find it funny seeing this people crying for trash ..Well serve you right ....Hahaha..better join comedy show lah,2023-06-12T19:03:12Z
GL1JdIeoo4A,"It's so easy. The lawmakers politicians leaders judge lawyers and ministers take turn to be the one who carry out the killing and death penalties. If they can't make it, their next in family can do it. Do not let other citizens do the killing. That's the reason it is so easy for them to play god and decide to take someone's life.",2023-06-12T17:29:32Z
GL1JdIeoo4A,Yet alcohol is legal and kills more people in Singapore. Such a backwards government. You people deserve to live in a cave.,2023-06-12T11:47:03Z
GL1JdIeoo4A,"I fully support zero tolerance towards drugs, peddlers, and end users.",2023-06-12T08:27:22Z
GL1JdIeoo4A,"Think of the families of drug addicts, those people who consume drugs and die ...",2023-06-11T11:55:48Z
GL1JdIeoo4A,"This is the law of Singapore, death penalty for drugs. If this drugs get into this country, more people will die and family will suffer. I supported the Singapore law to protect their Citizens and children's. Just simply look at Philippines, how many drugs addict were killed and how many family suffer? Now, Thailand citizens will become another victims to drugs.",2023-06-10T17:12:50Z
GL1JdIeoo4A,If LGBTQ if approve in Singapore.. you all must forgive other crime too,2023-06-10T12:55:34Z
GL1JdIeoo4A,TAKE SINGAPORE LEADERS TO SOUTH AFRICA,2023-06-10T12:47:53Z
GL1JdIeoo4A,"You can see most of the people who are against mandatory death sentence are the typical far left liberal kids from the way they dress. They think sparing these drug mules is an act of mercy and anyway who support the death penalty are evil or barbaric. I would urge these leftists to take a trip and walk the streets of San Francisco, Philadelphia, Skid Row in L.A or even Manila to see how drugs can not only destroy individuals but entire societies. The moment we let up on drug traffickers the streets of Singapore would be overrun with drugs and the number of addicts will increase tremendously, families will literally be destroyed. All I can say is those small groups of people are simply ignorant and blindly idealistic. And personally I am not a fan of the so called 'human right's lawyer M Ravi. Just google his name and you can see his long history of 'interesting' behaviours.",2023-06-10T07:10:11Z
